Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS
CORDOBA,Ischilín,Villa Quilino,0,0,0,30,0,0,0,0
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),324,0,0,0,0,0,0,300
CORDOBA,Juárez Celman,Bengolea,0,0,0,269,0,0,0,0
CORDOBA,Juárez Celman,Carnerillo,66,0,0,726,1,1,0,195
CORDOBA,Juárez Celman,Charras,0,0,0,1,0,0,0,12
CORDOBA,Juárez Celman,General Cabrera,457,0,0,1,0,0,0,0
CORDOBA,Juárez Celman,General Deheza,2,1328,0,3359,1,0,0,0
CORDOBA,Juárez Celman,Huanchillas,0,0,0,11,0,0,0,0
CORDOBA,Juárez Celman,La Carlota,647,0,0,0,0,0,0,0
CORDOBA,Juárez Celman,Los Cisnes,0,0,0,208,0,0,0,39
CORDOBA,Juárez Celman,Olaeta,0,65,0,0,0,0,0,0
CORDOBA,Juárez Celman,Santa Eufemia,0,676,0,0,0,1,0,64
CORDOBA,Juárez Celman,Ucacha,85,2019,0,2,0,0,0,82
CORDOBA,Juárez Celman,Villa Reducción,0,0,0,0,0,0,0,232
CORDOBA,Marcos Juárez,Alejo Ledesma,0,0,0,1,0,3,0,64
CORDOBA,Marcos Juárez,Arias,388,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,Camilo Aldao,1039,0,0,543,20,1,0,0
CORDOBA,Marcos Juárez,Colonia Italiana,0,158,0,0,31,0,0,10
CORDOBA,Marcos Juárez,Corral de Bustos,697,4298,0,1027,1790,0,0,49
CORDOBA,Marcos Juárez,Cruz Alta,593,0,0,0,0,1,0,2
CORDOBA,Marcos Juárez,General Baldissera,451,0,0,0,0,1,0,0
CORDOBA,Marcos Juárez,General Roca,1214,0,0,1,0,2,0,0
CORDOBA,Marcos Juárez,Guatimozín,146,0,0,700,593,1,0,15
CORDOBA,Marcos Juárez,Inriville,192,0,0,0,0,0,0,89
CORDOBA,Marcos Juárez,Isla Verde,454,262,0,211,0,0,0,0
CORDOBA,Marcos Juárez,Leones,189,2762,0,4,0,0,0,23
CORDOBA,Marcos Juárez,Los Surgentes,599,0,0,300,0,1,0,0
CORDOBA,Marcos Juárez,Marcos Juárez,77,11084,0,9,0,0,0,240
CORDOBA,Marcos Juárez,Monte Buey,1563,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,Villa Elisa,185,0,12,1492,0,0,0,0
CORDOBA,Marcos Juárez,Saira,253,0,0,0,0,0,0,0
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,15,0,0,0,0,0,0,25
CORDOBA,Marcos Juárez,Cavanagh,0,0,0,0,0,0,0,322
CORDOBA,Minas,Ciénaga del Coro,0,0,0,1,0,0,0,64
CORDOBA,Minas,La Playa,0,0,0,0,0,0,0,53
CORDOBA,Minas,San Carlos Minas,171,0,0,2,0,0,0,291
CORDOBA,Minas,Tosno,0,0,0,0,0,0,0,27
CORDOBA,Minas,El Chacho,0,0,0,1,0,0,0,173
CORDOBA,Minas,Estancia de Guadalupe,0,0,0,0,0,0,0,35
CORDOBA,Minas,Guasapampa,0,0,0,0,0,0,0,34
CORDOBA,Minas,Talaini,0,0,0,0,0,0,0,23
CORDOBA,OTROS,OTROS,0,0,0,0,485,0,0,268
CORDOBA,Pocho,Chancani,0,0,0,0,0,0,0,97
CORDOBA,Pocho,Las Palmas,0,0,0,0,0,0,0,9
CORDOBA,Pocho,Salsacate,81,0,0,3,0,1,0,298
CORDOBA,Pocho,Villa de Pocho,0,0,0,0,0,0,0,40
CORDOBA,Pocho,Los Talares,0,0,0,0,0,0,0,39
CORDOBA,Pocho,San Gerónimo,0,0,0,0,0,0,0,11
CORDOBA,Pocho,Tala Cañada,0,0,0,0,0,0,0,39
CORDOBA,Pocho,Taninga,0,0,0,0,0,0,0,167
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,0,2534,0,108,0,0,0,146
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,395,0,0,2,17,1,0,38
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,478,7032,0,9,1,0,0,1133
CORDOBA,Presidente Roque Sáenz Peña,Melo,0,0,0,10,21,0,0,389
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,0,0,0,0,0,0,0,31
CORDOBA,Presidente Roque Sáenz Peña,Rosales,0,0,0,0,0,0,0,132
CORDOBA,Presidente Roque Sáenz Peña,Serrano,0,1033,0,0,0,1,0,81
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,0,0,0,1,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,0,0,0,0,0,0,0,42
CORDOBA,Punilla,Bialet Massé,276,0,0,0,0,0,0,333
CORDOBA,Punilla,Cabalango,0,0,0,0,0,0,0,207
CORDOBA,Punilla,Capilla del Monte,1036,457,0,0,0,0,0,282
CORDOBA,Punilla,Casa Grande,0,0,0,0,0,0,0,57
CORDOBA,Punilla,Charbonier,0,0,0,0,0,0,0,102
CORDOBA,Punilla,Cosquín,1244,5530,0,19,0,0,0,113
CORDOBA,Punilla,Cuesta Blanca,0,0,0,0,0,0,0,40
CORDOBA,Punilla,Estancia Vieja,0,0,0,0,0,0,0,216
CORDOBA,Punilla,Huerta Grande,0,28,0,1929,0,0,0,81
CORDOBA,Punilla,La Cumbre,375,0,0,0,0,0,0,183
CORDOBA,Punilla,La Falda,918,5595,0,30,0,0,0,22
CORDOBA,Punilla,Las Jarillas,0,0,0,0,0,0,0,4
CORDOBA,Punilla,Los Cocos,206,0,0,0,0,0,0,52
CORDOBA,Punilla,Mayu Sumaj,0,155,0,0,0,0,0,49
CORDOBA,Punilla,San Antonio de Arredondo,0,1673,0,1,0,0,0,112
CORDOBA,Punilla,San Esteban,49,0,0,0,0,0,0,42
CORDOBA,Punilla,San Roque,0,0,0,0,0,0,0,233
CORDOBA,Punilla,Santa María de Punilla,568,0,0,2,1,0,0,113
CORDOBA,Punilla,Tala Huasi,0,0,0,0,0,0,0,15
CORDOBA,Punilla,Tanti,0,0,0,0,225,0,0,373
CORDOBA,Punilla,Valle Hermoso,260,22,0,1632,0,0,0,117
CORDOBA,Punilla,Villa Carlos Paz,1719,25091,0,48,1,2,0,642
CORDOBA,Punilla,Villa Giardino,366,0,0,0,0,0,0,206
CORDOBA,Punilla,Villa Parque Siquimán,0,0,0,0,0,0,0,285
CORDOBA,Punilla,Villa Río Icho Cruz,0,0,0,0,0,0,0,147
CORDOBA,Punilla,Villa Santa Cruz del Lago,228,0,0,0,0,0,0,279
CORDOBA,Río Cuarto,Achiras,0,0,0,50,0,0,0,258
CORDOBA,Río Cuarto,Adelia María,91,2816,0,22,0,0,0,222
CORDOBA,Río Cuarto,Alcira (Est. Gigena),265,0,0,884,0,1,0,0
CORDOBA,Río Cuarto,ALPA CORRAL,0,0,0,0,160,0,0,0
CORDOBA,Río Cuarto,Berrotarán,316,1868,0,3,0,0,0,135
CORDOBA,Río Cuarto,Bulnes,50,0,0,0,0,1,0,0
CORDOBA,Río Cuarto,Chaján,0,0,0,78,0,1,0,0
CORDOBA,Río Cuarto,Chucul,14,0,0,3,0,0,0,74
CORDOBA,Río Cuarto,Coronel Moldes,313,0,0,0,1340,0,0,0
CORDOBA,Río Cuarto,Elena,60,0,0,596,0,0,0,86
CORDOBA,Río Cuarto,La Carolina,7,0,0,0,0,2,0,66
CORDOBA,Río Cuarto,Las Acequias,422,0,0,8,0,0,0,0
CORDOBA,Río Cuarto,LAS ALBAHACAS,9,0,0,0,14,0,0,0
CORDOBA,Río Cuarto,Las Higueras,73,718,0,789,0,0,0,0
CORDOBA,Río Cuarto,Las Peñas,4,0,0,0,0,0,0,25
CORDOBA,Río Cuarto,Las Vertientes,29,0,0,25,0,0,0,0
CORDOBA,Río Cuarto,OTROS,0,0,0,0,30,0,0,0
CORDOBA,Río Cuarto,Río Cuarto,4767,34738,1,31922,0,4,0,1065
CORDOBA,Río Cuarto,SAMPACHO,391,0,0,30,1070,0,0,219
CORDOBA,Río Cuarto,San Basilio,37,0,0,865,0,1,0,0
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),353,0,0,0,0,0,0,0
CORDOBA,Río Cuarto,Vicuña Mackenna,2127,1518,0,71,0,1,0,0
CORDOBA,Río Cuarto,VILLA EL CHACAY,0,0,0,0,4,0,0,0
CORDOBA,Río Cuarto,Washington,0,0,0,0,0,0,0,38
CORDOBA,Río Cuarto,Coronel Baigorria,0,0,0,1,0,0,0,0
CORDOBA,Río Primero,Cañada de Machado,0,0,0,0,0,0,0,11
CORDOBA,Río Primero,Esquina,0,0,0,55,0,1,0,0
CORDOBA,Río Primero,La Para,0,1167,0,4,0,1,0,154
CORDOBA,Río Primero,La Puerta,0,0,0,1,0,0,0,100
CORDOBA,Río Primero,Montecristo,217,0,0,1331,0,1,0,185
CORDOBA,Río Primero,OTROS,0,0,0,0,0,0,0,20
CORDOBA,Río Primero,Piquillín,132,0,0,0,0,0,0,0
CORDOBA,Río Primero,Río Primero,1089,0,0,692,0,0,0,187
CORDOBA,Río Primero,Santa Rosa de Río Primero,348,0,0,1224,0,0,0,301
CORDOBA,Río Primero,Villa Fontana,0,0,0,271,3,0,0,166
CORDOBA,Río Primero,Diego de Rojas,0,0,0,1,0,0,0,0
CORDOBA,Río Primero,La Quinta,0,0,0,0,0,0,0,30
CORDOBA,Río Seco,Sebastián Elcano,0,0,0,2,0,0,0,0
CORDOBA,Río Seco,Villa de María,0,610,0,0,427,0,0,242
CORDOBA,Río Seco,Cerro Colorado,0,0,0,0,0,0,0,60
CORDOBA,Río Seco,Rayo Cortado,0,0,0,0,0,0,0,57
CORDOBA,Río Segundo,Capilla del Carmen,0,153,0,0,0,0,0,11
CORDOBA,Río Segundo,Carrilobo,0,570,0,64,0,1,0,68
CORDOBA,Río Segundo,Colazo,0,0,0,2,0,1,0,0
CORDOBA,Río Segundo,Costasacate,126,0,0,153,0,0,0,12
CORDOBA,Río Segundo,Laguna Larga,518,0,0,1,0,0,0,704
CORDOBA,Río Segundo,Las Junturas,30,0,0,633,0,1,0,0
CORDOBA,Río Segundo,Los Chañaritos,5,0,0,41,1,0,0,32
CORDOBA,Río Segundo,Luque,22,4,0,1240,0,0,0,19
CORDOBA,Río Segundo,Manfredi,49,0,0,4,0,0,0,0
CORDOBA,Río Segundo,Oncativo,2385,71,0,152,0,0,0,436
CORDOBA,Río Segundo,Pilar,872,0,0,1350,0,0,0,1215
CORDOBA,Río Segundo,Pozo del Molle,0,1892,0,0,0,0,0,0
CORDOBA,Río Segundo,Rincón,0,149,0,0,0,0,0,17
CORDOBA,Río Segundo,Río Segundo,1329,0,0,1751,0,0,0,1405
CORDOBA,Río Segundo,Santiago Temple,59,769,0,16,2,1,0,89
CORDOBA,Río Segundo,Villa del Rosario,92,6600,0,1,0,0,0,51
CORDOBA,Río Segundo,Calchín,0,985,0,0,45,0,0,0
CORDOBA,San Alberto,Arroyo Los Patos,0,40,0,20,0,0,0,5
CORDOBA,San Alberto,El Huayco,67,0,0,0,0,0,0,6
CORDOBA,San Alberto,La Cortadera,0,0,0,1,0,0,0,0
CORDOBA,San Alberto,Las Calles,0,0,0,8,0,0,0,70
CORDOBA,San Alberto,Las Rabonas,0,0,0,0,11,0,0,51
CORDOBA,San Alberto,Mina Clavero,1394,302,0,187,0,0,0,0
CORDOBA,San Alberto,Nono,156,30,0,110,0,0,0,51
CORDOBA,San Alberto,San Huberto,0,0,0,6,0,0,0,41
CORDOBA,San Alberto,San Lorenzo,0,0,0,0,0,0,0,20
CORDOBA,San Alberto,San Pedro,0,0,0,6,0,0,0,403
CORDOBA,San Alberto,San Vicente,0,0,0,6,0,0,0,33
CORDOBA,San Alberto,Sauce Arriba,0,0,0,0,0,0,0,21
CORDOBA,San Alberto,Villa Cura Brochero,0,180,0,125,0,0,0,3
CORDOBA,San Alberto,Villa Sarmiento,1,0,0,0,0,0,0,423
CORDOBA,San Javier,Conlara,0,0,0,0,0,0,0,24
CORDOBA,San Javier,Cruz Caña,0,0,0,0,0,0,0,41
CORDOBA,San Javier,Dos Arroyos,0,0,0,0,0,0,0,5
CORDOBA,San Javier,El Pantanillo,0,0,0,0,0,0,0,4
CORDOBA,San Javier,La Paz,0,0,0,0,0,1,0,268
CORDOBA,San Javier,La Población,0,0,0,0,0,0,0,78
CORDOBA,San Javier,La Ramada,0,0,0,0,0,0,0,14
CORDOBA,San Javier,La Travesía,0,0,0,0,0,0,0,49
CORDOBA,San Javier,Las Chacras,0,0,0,2,0,0,0,0
CORDOBA,San Javier,Las Tapias,0,0,0,0,0,0,0,251
CORDOBA,San Javier,Loma Bola,0,0,0,0,0,0,0,20
CORDOBA,San Javier,Los Cerrillos,0,0,0,0,0,0,0,64
CORDOBA,San Javier,Los Hornillos,180,0,0,0,0,0,0,43
CORDOBA,San Javier,Los Molles,0,0,0,0,0,0,0,36
CORDOBA,San Javier,Los Romeros,0,0,0,0,0,0,0,9
CORDOBA,San Javier,Luyaba,0,0,0,0,0,0,0,124
CORDOBA,San Javier,Quebracho Ladeado,0,0,0,0,0,0,0,10
CORDOBA,San Javier,Quebrada de los Pozos,0,0,0,0,0,1,0,81
CORDOBA,San Javier,San Javier y Yacanto,0,0,0,0,0,0,0,280
CORDOBA,San Javier,San José,0,0,0,0,0,0,0,69
CORDOBA,San Javier,Villa de las Rosas,0,0,0,0,0,0,0,329
CORDOBA,San Javier,Villa Dolores,302,466,0,6686,0,0,0,2167
CORDOBA,San Javier,Villa La Viña,0,0,0,0,0,0,0,6
CORDOBA,San Justo,Alicia,0,325,0,928,647,1,0,66
CORDOBA,San Justo,Altos de Chipión,0,0,0,622,0,1,0,0
CORDOBA,San Justo,Arroyito,296,4077,0,5392,0,1,69,103
CORDOBA,San Justo,Brinkmann,133,0,0,2547,0,0,0,0
CORDOBA,San Justo,Colonia Anita,0,0,0,0,0,0,0,4
CORDOBA,San Justo,Colonia Las Pichanas,0,0,0,0,0,0,0,4
CORDOBA,San Justo,Colonia Marina,0,0,0,423,0,1,0,133
CORDOBA,San Justo,Colonia San Bartolomé,0,0,0,66,0,0,0,361
CORDOBA,San Justo,Devoto,362,0,0,2,1,0,0,0
CORDOBA,San Justo,El Arañado,0,479,0,0,0,1,0,66
CORDOBA,San Justo,El Fuertecito,0,98,0,13,0,0,2,9
CORDOBA,San Justo,El Tío,15,705,0,126,0,0,0,33
CORDOBA,San Justo,Estación Luxardo,0,0,0,0,0,0,0,36
CORDOBA,San Justo,Freyre,172,1700,0,810,0,0,0,79
CORDOBA,San Justo,La Francia,158,0,0,925,0,0,0,119
CORDOBA,San Justo,La Tordilla,435,0,0,0,0,0,0,45
CORDOBA,San Justo,Las Varillas,274,0,0,6694,0,1,0,0
CORDOBA,San Justo,Marull,0,0,0,651,0,1,0,150
CORDOBA,San Justo,Miramar,0,1058,0,0,115,0,0,96
CORDOBA,San Justo,Morteros,134,0,0,6554,0,0,0,0
CORDOBA,San Justo,Plaza Luxardo,0,0,0,0,0,0,0,6
CORDOBA,San Justo,Plaza San Francisco,0,0,0,0,0,0,0,9
CORDOBA,San Justo,Porteña,404,0,0,1784,0,0,0,73
CORDOBA,San Justo,Quebracho Herrado,0,0,0,0,0,0,0,43
CORDOBA,San Justo,Sacanta,0,823,0,452,5,1,0,125
CORDOBA,San Justo,San Francisco,2612,15156,0,348,60,0,0,605
CORDOBA,San Justo,Saturnino María Laspiur,0,758,0,0,0,1,0,21
CORDOBA,San Justo,Tránsito,53,0,0,0,0,0,0,106
CORDOBA,San Justo,Villa Concepción del Tío,0,384,0,0,0,0,0,132
CORDOBA,San Justo,Villa San Esteban,0,0,0,0,0,0,0,31
CORDOBA,San Justo,Toro Pujio,77,0,0,0,0,0,0,0
CORDOBA,San Justo,Colonia Vignaud,81,0,0,102,0,0,0,0
CORDOBA,San Justo,Seeber,60,0,0,0,0,0,0,0
CORDOBA,San Justo,El Fortín,0,441,0,0,0,0,0,64
CORDOBA,San Justo,Las Varas,0,0,0,148,11,0,0,0
CORDOBA,San Justo,Villa del Tránsito,0,0,0,0,0,0,0,65
CORDOBA,San Justo,La Paquita,220,0,0,0,2,0,0,126
CORDOBA,San Justo,Transito,0,943,0,133,0,0,0,0
CORDOBA,Santa María,Alta Gracia,1688,15,0,13941,0,0,0,327
CORDOBA,Santa María,Anisacate,63,0,0,0,0,0,0,106
CORDOBA,Santa María,Despeñaderos,923,0,0,1065,0,0,0,124
CORDOBA,Santa María,La Cumbrecita,0,0,0,0,0,0,0,5
CORDOBA,Santa María,La Paisanita,33,0,0,0,0,0,0,0
CORDOBA,Santa María,Malagueño,30,0,0,14,0,0,0,383
CORDOBA,Santa María,OTROS,0,0,0,0,0,0,0,602
CORDOBA,Santa María,Potrero de Garay,0,0,0,5,0,0,0,1198
CORDOBA,Santa María,San Nicolás,4,0,0,0,0,0,0,0
CORDOBA,Santa María,Toledo,517,0,0,162,0,0,0,4
CORDOBA,Santa María,Valle de Anisacate,0,0,0,0,0,0,0,62
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),0,0,0,0,0,0,0,483
CORDOBA,Santa María,Villa del Prado,0,0,0,0,0,0,0,49
CORDOBA,Santa María,Villa La Bolsa,0,0,0,0,0,0,0,53
CORDOBA,Santa María,Villa Los Aromos,93,0,0,0,0,0,0,61
CORDOBA,Santa María,Villa Parque Santa Ana,213,0,0,0,0,0,0,0
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,0,0,0,0,0,0,0,51
CORDOBA,Santa María,La Donosa,0,0,0,0,0,0,0,74
CORDOBA,Santa María,Campos Del Virrey,0,0,0,35,0,0,0,0
CORDOBA,Santa María,José de la Quintana,0,0,0,0,0,0,0,11
CORDOBA,Sobremonte,San Francisco del Chañar,0,0,0,1,0,1,0,0
CORDOBA,Sobremonte,Caminiaga,0,0,0,2,0,0,0,0
CORDOBA,Tercero Arriba,Almafuerte,584,2528,0,291,0,0,0,404
CORDOBA,Tercero Arriba,Colonia Almada,0,0,0,0,0,0,0,1
CORDOBA,Tercero Arriba,Corralito,0,0,0,149,265,1,0,39
CORDOBA,Tercero Arriba,General Fotheringham,24,0,0,0,0,0,0,40
CORDOBA,Tercero Arriba,Hernando,267,3031,0,3,0,0,0,0
CORDOBA,Tercero Arriba,James Craik,117,689,0,3,0,0,0,637
CORDOBA,Tercero Arriba,Las Isletillas,0,0,0,0,0,0,0,8
CORDOBA,Tercero Arriba,Las Perdices,892,0,0,0,0,1,0,33
CORDOBA,Tercero Arriba,Oliva,1269,0,0,1893,0,0,0,162
CORDOBA,Tercero Arriba,Pampayasta Sur,0,0,0,3,0,1,0,0
CORDOBA,Tercero Arriba,Río Tercero,76,9313,0,11014,0,1,0,1130
CORDOBA,Tercero Arriba,Tancacha,1305,0,0,0,0,1,0,193
CORDOBA,Tercero Arriba,Villa Ascasubi,0,0,0,0,0,0,0,514
CORDOBA,Tercero Arriba,Pampayasta Norte,0,0,0,0,0,0,0,1
CORDOBA,Tercero Arriba,Punta del Agua,0,0,0,0,0,0,0,1
CORDOBA,Tercero Arriba,Dalmacio Vélez,0,0,0,460,0,0,0,0
CORDOBA,Totoral,Las Peñas,23,0,0,0,0,0,0,231
CORDOBA,Totoral,SARMIENTO,49,0,0,0,0,0,0,0
CORDOBA,Totoral,Villa del Totoral,306,0,0,1192,2,0,0,369
CORDOBA,Totoral,Sinsacate,34,0,0,934,0,0,0,15
CORDOBA,Tulumba,Las Arrias,5,0,0,0,0,0,0,0
CORDOBA,Tulumba,San José de la Dormida,86,0,0,0,0,1,0,263
CORDOBA,Tulumba,Villa Tulumba,0,0,0,2,0,0,0,169
CORDOBA,Tulumba,San Pedro Norte,0,0,0,0,0,0,0,62
CORDOBA,Tulumba,Rosario del Saladillo,0,0,0,2,0,0,0,0
CORDOBA,Unión,Alto Alegre,140,155,0,1,0,0,0,0
CORDOBA,Unión,Ballesteros,557,0,0,76,0,0,0,65
CORDOBA,Unión,Ballesteros Sur,0,0,0,1,0,0,0,70
CORDOBA,Unión,Bell Ville,630,8640,0,3344,0,0,0,0
CORDOBA,Unión,Canals,112,0,0,736,0,0,0,299
CORDOBA,Unión,Chilibroste,146,0,0,1,0,0,0,6
CORDOBA,Unión,Cintra,315,0,0,1,0,1,0,76
CORDOBA,Unión,Idiazabal,0,0,0,461,0,1,0,0
CORDOBA,Unión,Justiniano Posse,0,0,0,3005,0,0,0,1
CORDOBA,Unión,Laborde,124,0,0,0,0,0,0,0
CORDOBA,Unión,Monte Maíz,660,1776,0,339,0,0,0,0
CORDOBA,Unión,Morrison,759,0,0,445,0,0,0,0
CORDOBA,Unión,Noetinger,0,0,0,921,0,0,0,218
CORDOBA,Unión,Ordóñez,229,0,0,668,0,0,0,0
CORDOBA,Unión,Pascanas,0,0,0,364,0,0,0,35
CORDOBA,Unión,Pueblo Italiano,0,204,0,0,0,1,0,0
CORDOBA,Unión,Ramón J. Cárcano,0,0,0,0,0,0,0,20
CORDOBA,Unión,San Antonio de Litín,368,0,0,1,6,0,0,54
CORDOBA,Unión,San Marcos,103,0,0,3,0,0,0,0
CORDOBA,Unión,Viamonte,22,0,0,0,0,0,0,0
CORDOBA,Unión,Wenceslao Escalante,21,85,0,0,0,1,0,10
CORDOBA,Unión,Colonia Bismarck,0,7,0,0,0,0,0,15
CORRIENTES,Bella Vista,Bella Vista,580,600,0,0,100,2,0,600
CORRIENTES,Berón de Astrada,Berón de Astrada,0,0,0,0,0,1,0,0
CORRIENTES,Capital,Corrientes,6326,67094,3,20369,7,3,0,1310
CORRIENTES,Capital,Laguna Brava,0,0,0,0,0,1,0,0
CORRIENTES,Capital,Riachuelo,0,0,0,0,0,1,0,171
CORRIENTES,Capital,San Cayetano,0,0,0,0,0,1,0,0
CORRIENTES,Concepción,Concepción,0,0,0,2,0,0,0,23
CORRIENTES,Concepción,Santa Rosa,0,0,0,2,3,0,0,20
CORRIENTES,Concepción,Tabay,1,0,0,0,0,1,0,19
CORRIENTES,Concepción,Tatacua,0,0,0,0,0,1,0,0
CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,0,0,0,0,0,1,0,14
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,501,0,0,5965,3030,5,0,548
CORRIENTES,Curuzú Cuatiá,Perugorría,0,0,0,0,0,1,0,89
CORRIENTES,Empedrado,El Sombrero,5,0,0,0,0,1,0,2
CORRIENTES,Empedrado,Empedrado,662,300,0,0,0,2,0,103
CORRIENTES,Esquina,Esquina,203,1247,0,1315,1500,1,0,649
CORRIENTES,Esquina,Pueblo Libertador,0,0,0,0,0,1,0,432
CORRIENTES,General Alvear,Alvear,426,0,0,0,0,2,0,0
CORRIENTES,General Paz,Itá Ibaté,88,1,0,0,0,3,0,6
CORRIENTES,General Paz,Lomas de Vallejos,0,0,0,0,0,1,0,0
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,0,1,0,2,0,0,0,98
CORRIENTES,General Paz,Palmar Grande,0,0,0,0,0,1,0,10
CORRIENTES,Goya,Colonia Carolina,0,0,0,0,0,1,0,2
CORRIENTES,Goya,Goya,1054,13229,0,7029,3,4,0,7
CORRIENTES,ItatÍ,Itatí,328,0,0,0,0,1,0,26
CORRIENTES,ItatÍ,Ramada Paso,0,0,0,0,0,0,0,3
CORRIENTES,Ituzaingó,Colonia Liebig's,0,276,0,0,0,1,0,32
CORRIENTES,Ituzaingó,Ituzaingó,1280,0,0,2,1,2,0,0
CORRIENTES,Ituzaingó,Villa Olivari,0,0,0,1,0,1,0,16
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,0,0,0,96,0,1,0,34
CORRIENTES,Lavalle,Lavalle,0,0,0,0,0,1,0,1
CORRIENTES,Lavalle,Santa Lucía,16,0,0,820,0,1,0,2
CORRIENTES,Mburucuyá,Mburucuyá,0,0,0,0,0,2,0,49
CORRIENTES,Mercedes,Felipe Yofré,0,0,0,0,0,2,0,0
CORRIENTES,Mercedes,Mariano I. Loza  (Est. Justino Solari),0,0,0,0,0,1,0,1
CORRIENTES,Mercedes,Mercedes,1278,1797,0,712,0,1,0,2003
CORRIENTES,Monte Caseros,Juan Pujol,0,0,0,210,0,2,0,228
CORRIENTES,Monte Caseros,Mocoretá,16,0,0,244,0,1,0,49
CORRIENTES,Monte Caseros,Monte Caseros,1171,0,0,1016,0,1,0,2632
CORRIENTES,Monte Caseros,Colonia Libertad,0,0,0,0,0,0,0,149
CORRIENTES,Monte Caseros,Parada Acuña,0,0,0,0,0,0,0,10
CORRIENTES,Monte Caseros,Estación Libertad,0,0,0,0,0,0,0,4
CORRIENTES,Monte Caseros,Parada Labougle,0,0,0,0,0,0,0,71
CORRIENTES,OTROS,OTROS,0,0,0,0,30,0,0,0
CORRIENTES,Paso de los Libres,Bonpland,0,0,0,0,0,0,0,56
CORRIENTES,Paso de los Libres,Paso de los Libres,1832,0,0,4,0,2,59,1
CORRIENTES,Paso de los Libres,Parada Pucheta,0,0,0,0,0,0,0,37
CORRIENTES,Saladas,Saladas,698,0,0,0,0,2,0,0
CORRIENTES,Saladas,San Lorenzo,0,0,0,75,50,1,0,18
CORRIENTES,San Cosme,Paso de la Patria,0,0,0,1,130,1,0,60
CORRIENTES,San Cosme,San Cosme,73,0,0,0,150,1,0,9
CORRIENTES,San Cosme,Santa Ana,0,0,0,0,88,0,0,30
CORRIENTES,San Luis del Palmar,San Luis del Palmar,0,0,0,0,0,1,0,0
CORRIENTES,San Martín,La Cruz,231,0,0,0,0,1,0,0
CORRIENTES,San Miguel,Loreto,0,0,0,0,0,1,0,36
CORRIENTES,San Miguel,San Miguel,0,0,0,3,0,1,0,118
CORRIENTES,San Roque,Chavarría,0,0,0,0,0,2,0,0
CORRIENTES,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),0,0,0,0,0,1,0,0
CORRIENTES,San Roque,San Roque,0,0,0,0,0,2,0,0
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,665,0,0,6,1,4,0,0
CORRIENTES,Santo Tomé,José Rafael Gómez,0,0,0,0,0,0,0,33
CORRIENTES,Santo Tomé,Santo Tomé,956,0,0,394,0,2,0,598
CORRIENTES,Sauce,Sauce,0,1050,0,0,0,2,0,0
ENTRE RIOS,Colón,Arroyo Barú,0,0,0,80,0,0,0,89
ENTRE RIOS,Colón,Colón,786,4898,0,4060,160,5,0,745
ENTRE RIOS,Colón,Colonia Hugues,0,0,0,0,0,0,0,92
ENTRE RIOS,Colón,Hocker,0,0,0,0,0,0,0,15
ENTRE RIOS,Colón,La Clarita,0,0,0,53,0,0,0,34
ENTRE RIOS,Colón,Pueblo Liebig's,0,0,0,99,0,0,0,106
ENTRE RIOS,Colón,San José,672,0,0,0,700,0,0,624
ENTRE RIOS,Colón,Ubajay,7,0,0,129,0,0,0,137
ENTRE RIOS,Colón,Villa  Elisa,500,1,0,957,0,0,0,215
ENTRE RIOS,Colón,Pueblo Cazes,0,0,0,0,5,0,0,6
ENTRE RIOS,Colón,El Brillante,0,0,0,0,0,0,0,42
ENTRE RIOS,Colón,Hambis,0,0,0,0,29,0,0,0
ENTRE RIOS,Concordia,Concordia,2995,5700,0,6898,1,3,0,627
ENTRE RIOS,Concordia,Pedernal,0,0,0,0,3,0,0,59
ENTRE RIOS,Concordia,La Criolla,0,0,0,6,0,0,0,6
ENTRE RIOS,Concordia,Los Charrúas,0,0,0,0,0,0,0,44
ENTRE RIOS,Concordia,Clodomiro Ledesma,0,0,0,0,30,0,0,0
ENTRE RIOS,Diamante,Aldea Brasilera,0,0,0,0,0,0,0,46
ENTRE RIOS,Diamante,Aldea Protestante,3,0,0,130,153,0,0,55
